0,1.0,0.0,0.0
1,0.9996952148735142,3.0478512648582747E-4,0.0
2,0.9853703139286802,9.143553794574825E-4,0.013715330691862237
3,0.9661688509600731,0.0021334958854007926,0.03169765315452606
4,0.9164888753428833,0.0048765620237732395,0.0786345626333435
5,0.8820481560499848,0.0048765620237732395,0.113075281926242
6,0.8424260896068272,0.00609570252971655,0.15147820786345625
7,0.8235294117647058,0.0021334958854007926,0.17433709234989334
8,0.8128619323377019,9.143553794574825E-4,0.1862237122828406
9,0.8070710149344712,0.0015239256324291375,0.19140505943309966
10,0.8024992380371838,0.001828710758914965,0.19567205120390124
11,0.7997561718988113,3.0478512648582747E-4,0.19993904297470283
12,0.7991466016458397,3.0478512648582747E-4,0.20054861322767448
13,0.7991466016458397,0.0,0.20085339835416033
