id;state
2305;infected
2304;infected
2308;infected
3636;infected
2307;infected
1;infected
2;infected
3;infected
4;infected
5;infected
2312;infected
2311;infected
3641;infected
2327;infected
2322;infected
3670;infected
2340;infected
1005;infected
2336;infected
1004;infected
1001;infected
2332;infected
3664;infected
3680;infected
3682;quarantine
2347;infected
2346;infected
2345;infected
1013;infected
3674;infected
3678;infected
3691;infected
3693;infected
2361;infected
2359;infected
2356;infected
3685;infected
3687;infected
6731;infected
1042;infected
1038;infected
3696;infected
6724;infected
6727;infected
5411;infected
1055;infected
6732;infected
6735;infected
6738;infected
2397;quarantine
1063;infected
2390;infected
1059;infected
1058;infected
1057;infected
1056;quarantine
6744;infected
6743;infected
5415;infected
5416;infected
5417;infected
4100;infected
5431;infected
4101;infected
5433;infected
1075;infected
1074;quarantine
5423;infected
6758;infected
1080;infected
6775;infected
4113;infected
4105;infected
4108;infected
1097;infected
5448;infected
6778;infected
4118;infected
4119;infected
4130;infected
6795;infected
4141;infected
4143;infected
4144;infected
5475;infected
5476;infected
200;infected
202;infected
4150;infected
4153;infected
5487;infected
211;infected
4149;infected
4161;infected
5496;infected
5497;infected
4167;infected
221;infected
224;infected
4158;infected
5489;infected
231;infected
233;infected
234;infected
235;infected
237;infected
239;infected
4183;infected
7215;infected
243;infected
245;infected
246;infected
247;infected
248;infected
4194;infected
4197;infected
4198;infected
251;infected
1918;infected
260;infected
266;infected
1926;infected
1923;infected
273;infected
276;infected
1930;infected
280;infected
286;infected
1949;infected
291;infected
298;infected
1953;infected
1951;infected
1965;infected
1960;infected
1969;infected
7287;infected
1980;infected
1997;infected
1995;infected
1994;infected
1992;infected
1991;infected
3704;infected
3705;infected
3708;infected
3701;infected
3717;infected
3719;infected
3712;infected
3713;infected
3714;quarantine
3729;infected
3720;infected
9044;infected
3748;infected
3747;infected
3751;quarantine
3752;quarantine
2429;infected
1107;infected
1121;infected
2452;infected
3777;infected
1130;infected
1122;infected
3784;infected
1143;infected
3797;quarantine
6839;infected
1149;infected
5506;infected
5520;infected
5521;infected
1165;infected
2490;infected
1157;infected
2488;infected
2487;infected
5512;infected
5514;infected
