id;state
2305;infected
2308;infected
3636;infected
1;infected
2316;infected
2313;infected
5;infected
2310;infected
8;infected
3641;infected
3644;infected
3661;infected
2327;infected
3652;infected
3659;infected
3670;infected
3671;infected
3673;infected
2341;infected
2337;infected
2334;infected
1001;infected
2332;infected
3665;infected
3680;infected
3682;quarantine
1016;infected
2347;infected
2345;infected
2344;infected
3691;infected
3694;infected
3689;infected
6731;infected
6730;infected
1044;infected
2370;infected
3697;infected
3698;infected
1055;infected
2384;infected
2381;infected
2378;infected
6739;infected
6738;infected
5421;infected
5422;infected
6752;infected
1066;infected
2397;quarantine
1063;infected
2390;infected
1059;infected
1057;infected
2388;infected
1056;quarantine
6760;infected
1074;quarantine
1072;infected
1070;infected
6756;infected
5428;infected
1080;infected
4110;infected
4111;infected
6772;infected
4112;infected
4113;infected
5435;infected
4105;infected
4120;infected
5454;infected
1094;infected
6777;infected
6776;infected
4116;infected
5448;infected
6778;infected
4118;infected
4119;infected
4130;infected
6795;infected
4135;infected
6788;infected
4127;infected
4141;infected
5475;infected
5477;infected
4150;infected
4155;infected
4148;infected
4149;infected
4161;infected
4162;infected
5496;infected
4166;infected
4168;infected
221;infected
4158;infected
230;infected
231;infected
234;infected
239;infected
4169;infected
1909;infected
4189;infected
245;infected
246;infected
248;infected
1905;infected
1904;infected
4194;infected
4197;infected
4198;infected
4199;infected
253;infected
1918;infected
260;infected
262;infected
263;infected
268;infected
269;infected
1925;infected
1923;infected
270;infected
286;infected
1941;infected
1949;infected
1946;infected
7266;infected
291;infected
293;infected
296;infected
1953;infected
1952;infected
1951;infected
1950;infected
1957;infected
1961;infected
1960;infected
3705;infected
3708;infected
3717;infected
3718;infected
3710;infected
3713;infected
3714;quarantine
3728;infected
9043;infected
9044;infected
2401;infected
2400;infected
3734;infected
3748;infected
3749;infected
3743;infected
3744;infected
3751;quarantine
3752;quarantine
3754;infected
2429;infected
3770;infected
3771;infected
2441;infected
2440;infected
1107;infected
1102;infected
1121;infected
2452;infected
1117;infected
1116;infected
3774;infected
3775;infected
1132;infected
1122;infected
1140;infected
1138;infected
3797;quarantine
1154;infected
1149;infected
1145;infected
1165;infected
2490;infected
2488;infected
4200;infected
5524;infected
1187;infected
1186;infected
1180;infected
1177;infected
4206;infected
1190;infected
6881;infected
6880;infected
5552;infected
1197;infected
1196;infected
1194;infected
4218;infected
5556;infected
5557;infected
5571;infected
302;quarantine
304;infected
5566;infected
5567;infected
5593;infected
4276;infected
4286;infected
341;infected
342;quarantine
344;infected
346;quarantine
347;infected
348;infected
4279;infected
4296;infected
4291;infected
351;quarantine
4292;infected
352;infected
353;infected
355;infected
12;infected
18;infected
364;infected
21;infected
6012;infected
6011;infected
6016;infected
36;infected
6024;infected
45;infected
6034;infected
55;infected
56;infected
58;infected
6047;infected
7372;infected
6039;infected
63;infected
65;infected
6055;infected
6052;infected
71;infected
79;infected
85;infected
87;infected
6079;infected
6088;infected
3807;infected
3811;infected
3829;infected
3820;infected
3839;infected
3830;quarantine
3849;infected
3846;infected
2526;infected
3859;infected
2522;infected
3855;infected
3857;infected
1206;infected
1205;infected
1200;infected
2531;infected
3861;infected
3862;infected
3864;infected
1209;infected
3867;infected
3880;infected
3881;infected
1216;infected
2547;infected
1212;infected
3877;quarantine
3878;quarantine
1218;quarantine
1230;quarantine
2559;infected
1225;infected
2556;infected
2555;infected
1222;infected
3885;quarantine
3886;infected
1229;infected
2572;infected
2569;infected
2566;infected
3894;infected
3898;infected
1253;infected
1252;infected
2578;infected
1246;infected
2576;infected
1243;infected
1264;infected
1262;infected
2586;infected
1274;infected
1270;infected
2597;infected
1265;infected
6958;infected
1279;infected
1278;infected
4302;infected
6963;infected
4304;infected
4305;infected
4320;infected
4314;infected
4315;infected
4317;quarantine
4330;infected
4331;infected
6992;infected
4341;infected
4344;infected
3012;infected
3008;infected
3003;infected
5665;infected
4335;infected
4338;infected
4353;infected
3022;infected
3020;infected
410;infected
415;infected
4345;infected
5691;infected
4362;infected
4364;infected
3034;infected
421;quarantine
4356;infected
5687;infected
5688;infected
4358;infected
4371;infected
4373;infected
4374;infected
4375;infected
3042;infected
430;infected
4367;infected
4388;infected
4380;infected
3066;infected
455;infected
7417;infected
3072;infected
467;infected
469;quarantine
6111;infected
3089;infected
3084;infected
6105;infected
7453;infected
8781;infected
481;infected
488;infected
7447;infected
6132;infected
492;infected
499;infected
6142;infected
6147;infected
6154;infected
6156;infected
6151;infected
6150;infected
6168;infected
7490;infected
6184;infected
3903;infected
3905;infected
3906;infected
3908;infected
6191;infected
6190;infected
6193;infected
6192;infected
6195;infected
6194;infected
3917;infected
3919;infected
3910;infected
3911;infected
3924;infected
3928;infected
3920;infected
2602;infected
3930;quarantine
3932;infected
3946;infected
2613;infected
2612;infected
2611;infected
3949;infected
3940;infected
2619;infected
3941;infected
2618;infected
3942;infected
2616;infected
3958;infected
2623;infected
3959;infected
2621;infected
3953;infected
9272;infected
3964;infected
2638;infected
2645;infected
3972;infected
3975;infected
1323;infected
1322;infected
3988;infected
3989;infected
3995;infected
3998;quarantine
3999;infected
1352;infected
5702;infected
5703;infected
1360;infected
1359;infected
5718;infected
2688;infected
1356;infected
1353;quarantine
5716;infected
5730;infected
2699;infected
1367;infected
5726;infected
5741;infected
1382;infected
1376;infected
5733;infected
5738;infected
3100;infected
1399;infected
5753;infected
5759;infected
3104;infected
502;quarantine
5765;infected
508;infected
5780;infected
3121;infected
3120;infected
3118;infected
3116;infected
514;infected
5775;infected
517;infected
3131;infected
520;infected
521;infected
3143;infected
531;infected
532;infected
533;infected
536;infected
5799;infected
3153;infected
542;infected
3146;infected
547;infected
7503;infected
548;quarantine
7505;infected
7508;infected
3163;infected
552;infected
3157;infected
8845;infected
7519;infected
3170;infected
3177;infected
8876;infected
3183;infected
6223;infected
3196;infected
580;quarantine
585;infected
7546;infected
6231;infected
8892;infected
599;quarantine
6242;infected
6237;infected
7584;infected
6255;infected
6249;infected
7579;infected
6264;infected
6260;infected
6278;infected
6270;infected
9310;infected
6296;infected
9327;infected
2708;infected
2706;infected
2705;infected
2713;infected
2717;infected
2724;infected
2722;infected
1403;infected
2734;infected
2733;infected
2732;infected
2731;infected
1409;infected
2738;infected
1405;infected
1415;infected
2746;infected
2745;infected
1412;infected
2743;infected
2741;infected
1418;infected
2749;infected
1416;infected
2747;infected
2756;infected
2755;infected
1423;infected
2753;infected
2752;infected
1435;infected
2762;infected
1451;infected
1448;infected
1441;infected
5801;infected
1462;infected
1458;infected
2789;infected
1454;infected
1452;infected
5810;infected
1473;infected
1470;infected
1468;infected
1479;infected
1476;infected
1474;infected
5837;infected
1489;quarantine
1488;infected
5842;infected
5852;infected
600;infected
601;infected
607;infected
608;infected
609;infected
5884;infected
3222;infected
5877;infected
5878;infected
619;infected
625;infected
629;infected
3244;infected
3239;infected
630;infected
634;infected
635;infected
8921;infected
638;infected
3250;infected
3249;infected
643;infected
644;quarantine
645;infected
647;infected
3263;infected
3262;infected
3261;infected
652;infected
657;infected
659;infected
6300;infected
3275;infected
3271;infected
662;infected
665;infected
3269;infected
6312;infected
671;infected
3278;infected
679;infected
6303;infected
6324;infected
3299;infected
3298;infected
3294;infected
3289;infected
6316;infected
7657;infected
6325;infected
6342;infected
6341;infected
6344;infected
6338;infected
6351;infected
6355;infected
6357;infected
6349;infected
6361;infected
6368;infected
6360;infected
6359;infected
6376;infected
6379;infected
6378;infected
6371;infected
6384;infected
6383;infected
6387;infected
6395;infected
6394;infected
6396;infected
6391;infected
6393;infected
2804;infected
2816;infected
2821;infected
2824;infected
1501;infected
1508;infected
1514;infected
1512;infected
1511;infected
1519;infected
2848;infected
1515;infected
1524;infected
2853;infected
2852;infected
1520;infected
1528;infected
2870;infected
1531;infected
1538;infected
2874;infected
1561;infected
2890;infected
1555;infected
1553;infected
2884;infected
2883;infected
1551;infected
1569;infected
2899;infected
2897;infected
2896;infected
2894;infected
2893;infected
1579;infected
5933;infected
1587;quarantine
5941;infected
3304;infected
3303;infected
3302;infected
703;infected
708;infected
3308;infected
3316;quarantine
714;infected
718;infected
5979;infected
3331;infected
3330;infected
3329;infected
726;infected
2012;infected
2011;infected
3341;infected
2006;infected
2005;infected
734;infected
5997;infected
737;infected
738;infected
3345;infected
3364;quarantine
3363;infected
2031;infected
2030;infected
3361;quarantine
2025;infected
3356;infected
3355;infected
3375;infected
3374;quarantine
