id;state
2305;infected
2304;infected
3633;infected
2308;infected
3636;infected
3;infected
7;infected
8;infected
9;infected
3642;infected
3646;infected
3661;infected
2326;infected
2322;infected
3670;infected
3673;infected
2340;infected
1005;infected
2335;infected
2334;infected
1001;infected
3664;infected
3682;quarantine
1020;infected
2346;infected
2344;infected
3678;infected
3690;infected
6720;infected
3687;infected
6715;infected
1044;infected
2370;infected
1038;infected
6722;infected
3697;infected
6728;infected
6742;infected
1054;infected
2384;infected
1052;infected
1051;infected
2381;infected
2380;infected
5407;infected
6738;infected
5421;infected
1066;infected
2397;quarantine
1063;infected
2390;infected
1058;infected
1057;infected
1056;quarantine
5412;infected
5414;infected
5416;infected
5419;infected
5431;infected
4101;infected
5433;infected
1074;quarantine
5423;infected
5425;infected
5428;infected
1084;infected
5435;infected
4105;infected
4120;infected
6781;infected
5454;infected
4115;infected
6778;infected
4118;infected
4130;infected
4131;infected
4133;infected
5466;infected
4127;infected
4128;infected
4142;infected
4144;infected
202;infected
5469;infected
4154;infected
5478;infected
5496;infected
4168;infected
4160;infected
220;infected
221;infected
4158;infected
7202;infected
7201;infected
233;infected
237;infected
238;infected
239;infected
1909;infected
4189;infected
245;infected
248;infected
249;infected
7206;infected
1904;infected
7207;infected
4195;infected
4197;infected
4191;infected
1910;infected
1918;infected
7217;infected
7237;infected
260;infected
1926;infected
1925;infected
7247;infected
270;infected
273;infected
1930;infected
280;infected
286;infected
1941;infected
1949;infected
1946;infected
1944;infected
298;infected
1956;infected
1963;infected
1961;infected
1960;infected
1975;infected
1971;infected
1970;infected
1979;infected
1990;infected
1986;infected
1984;infected
1981;infected
1997;infected
1994;infected
3708;infected
3700;infected
9026;infected
3717;infected
3718;infected
3712;infected
3714;quarantine
3728;infected
3729;infected
3738;infected
3731;infected
3734;infected
3744;infected
3745;infected
2430;infected
2423;infected
3751;quarantine
3752;quarantine
2429;infected
3771;infected
1110;infected
2441;infected
1105;infected
3764;infected
2439;infected
2452;infected
1120;infected
1116;infected
3775;infected
6800;infected
6803;infected
3793;infected
3794;infected
1132;infected
2461;infected
2460;infected
2456;infected
3784;infected
