id;state
3633;infected
2308;infected
3636;infected
2307;infected
1;infected
2316;infected
2;infected
3;infected
2313;infected
3645;infected
3646;infected
3661;infected
2330;infected
2326;infected
2322;infected
3652;infected
3670;infected
2336;infected
1004;infected
2335;infected
2334;infected
3665;infected
3682;quarantine
1020;infected
2347;infected
2346;infected
2345;infected
2344;infected
3676;infected
3678;infected
3691;infected
3693;infected
3687;infected
6717;infected
6716;infected
1043;infected
1042;infected
2370;infected
6722;infected
3698;infected
6728;infected
5410;infected
6742;infected
5411;infected
1051;infected
5409;infected
2378;infected
6737;infected
5407;infected
5421;infected
1066;infected
2397;quarantine
1064;infected
1063;infected
1062;infected
2390;infected
1059;infected
2388;infected
1056;quarantine
6744;infected
6743;infected
5414;infected
5415;infected
5418;infected
5432;infected
1075;infected
1074;quarantine
1070;infected
6755;infected
5425;infected
5428;infected
6758;infected
6775;infected
1084;infected
4103;infected
5434;infected
6765;infected
4109;infected
6784;infected
4124;infected
1097;infected
1094;infected
6777;infected
6776;infected
4118;infected
4119;infected
6790;infected
4130;infected
5461;infected
4131;infected
4132;infected
6795;infected
4128;infected
4141;infected
5475;infected
5467;infected
4150;infected
211;infected
216;infected
4161;infected
4162;infected
4166;infected
220;infected
222;infected
230;infected
234;infected
235;infected
238;infected
4188;infected
7212;infected
1909;infected
7214;infected
244;infected
247;infected
248;infected
249;infected
7208;infected
1903;infected
4196;infected
4197;infected
4198;infected
7219;infected
260;infected
1926;infected
270;infected
7240;infected
1943;infected
1949;infected
1948;infected
298;infected
1953;infected
1956;infected
1963;infected
1961;infected
1960;infected
7288;infected
7287;infected
1972;infected
1971;infected
1979;infected
1978;infected
1990;infected
1984;infected
1989;infected
1997;infected
1995;infected
1993;infected
1992;infected
1991;infected
9025;infected
3717;infected
3714;quarantine
3729;infected
3722;infected
3724;infected
9045;infected
3748;infected
3745;infected
3759;infected
3751;quarantine
3752;quarantine
1110;infected
1107;infected
1102;infected
2439;infected
3782;infected
1120;infected
1117;infected
2443;infected
3775;infected
3790;infected
3793;infected
2455;infected
2454;infected
2474;infected
2471;infected
1138;infected
3797;quarantine
1154;infected
5508;infected
6839;infected
1147;infected
2477;infected
1145;infected
5504;infected
5506;infected
6837;infected
5520;infected
5521;infected
1165;infected
2496;infected
1162;infected
2490;infected
2488;infected
5512;infected
5532;infected
1175;infected
2497;infected
5527;infected
1186;infected
1180;infected
5550;infected
6883;infected
5553;infected
5554;infected
1198;infected
1197;infected
1194;infected
1191;infected
5544;infected
4214;infected
5545;infected
4215;infected
4216;infected
5547;infected
5575;infected
302;quarantine
5566;infected
5567;infected
5568;infected
4239;infected
5585;infected
4248;infected
5596;infected
4286;infected
340;infected
342;quarantine
345;infected
346;quarantine
348;infected
4279;infected
4297;infected
4291;infected
351;quarantine
4292;infected
352;infected
355;infected
7317;infected
11;infected
15;infected
364;infected
28;infected
371;infected
6007;infected
30;infected
34;infected
36;infected
7355;infected
41;infected
6036;infected
6037;infected
7359;infected
56;infected
7373;infected
7370;infected
6054;infected
6053;infected
7380;infected
70;infected
71;infected
72;infected
73;infected
78;infected
6069;infected
80;infected
6079;infected
9107;infected
6072;infected
99;infected
6089;infected
6084;infected
3806;infected
3808;infected
6093;infected
6095;infected
3825;infected
3826;infected
2501;infected
3830;quarantine
3832;infected
2526;infected
2522;infected
2528;infected
3856;infected
3857;infected
1206;infected
2537;infected
1203;infected
1200;infected
2531;infected
3863;infected
3864;infected
1208;infected
3867;infected
2538;infected
3880;infected
1220;infected
2550;infected
1216;infected
2545;infected
2544;infected
1212;infected
2543;infected
3875;infected
3877;quarantine
3878;quarantine
1218;quarantine
3879;infected
1231;infected
1230;quarantine
1227;infected
1226;infected
2554;infected
3885;quarantine
1229;infected
1236;infected
3894;infected
3898;infected
1253;infected
1252;infected
1251;infected
2578;infected
2577;infected
2575;infected
1243;infected
2595;infected
1262;infected
2590;infected
6944;infected
5613;infected
6943;infected
5630;infected
4300;infected
1270;infected
6955;infected
6959;infected
1285;infected
4309;infected
1279;infected
1278;infected
5632;infected
4302;infected
6963;infected
4304;infected
4305;infected
5652;infected
4315;infected
4317;quarantine
3002;infected
3001;infected
400;infected
3003;infected
4336;infected
5686;infected
3022;infected
410;infected
415;infected
4345;infected
4347;infected
4363;infected
5695;infected
5696;infected
3035;infected
3034;infected
421;quarantine
4358;infected
4374;infected
3043;infected
3042;infected
4367;infected
4368;infected
4381;infected
446;infected
448;infected
3066;infected
3063;infected
458;infected
7417;infected
3076;infected
3074;infected
460;infected
465;infected
467;infected
469;quarantine
3069;infected
3081;infected
6111;infected
472;infected
478;infected
6105;infected
6109;infected
8781;infected
6121;infected
491;infected
492;infected
497;infected
498;infected
499;infected
6148;infected
6159;infected
6151;infected
6169;infected
7490;infected
6173;infected
6185;infected
6188;infected
6187;infected
6189;infected
6182;infected
3903;infected
6190;infected
