id;state
3630;infected
3633;infected
2307;infected
1;infected
3;infected
2313;infected
5;infected
2312;infected
3644;infected
3645;infected
3646;infected
2330;infected
3670;infected
1005;infected
2334;infected
2333;infected
3665;infected
3682;quarantine
1020;infected
1018;infected
2345;infected
2344;infected
3676;infected
3678;infected
3690;infected
3693;infected
2361;infected
6719;infected
6718;infected
3685;infected
3687;infected
6730;infected
1044;infected
1043;infected
2374;infected
2372;infected
1038;infected
1037;infected
2365;infected
3697;infected
6721;infected
6725;infected
6727;infected
1053;infected
1050;infected
2378;infected
6737;infected
2397;quarantine
1064;infected
1062;infected
2390;infected
1058;infected
1056;quarantine
5412;infected
6744;infected
5414;infected
5416;infected
6748;infected
5417;infected
4100;infected
5432;infected
1074;quarantine
1072;infected
5423;infected
5425;infected
1080;infected
4110;infected
4112;infected
4103;infected
4105;infected
5436;infected
5437;infected
4108;infected
6782;infected
5454;infected
1094;infected
4115;infected
5446;infected
6776;infected
4116;infected
4119;infected
4132;infected
5466;infected
6788;infected
4128;infected
4140;infected
4141;infected
4142;infected
5474;infected
5475;infected
200;infected
202;infected
5469;infected
209;infected
4150;infected
4153;infected
5485;infected
4155;infected
4156;infected
210;infected
216;infected
4147;infected
5478;infected
4148;infected
5495;infected
5496;infected
5497;infected
4167;infected
4168;infected
5491;infected
221;infected
222;infected
4158;infected
7200;infected
7201;infected
234;infected
237;infected
239;infected
7212;infected
4189;infected
245;infected
247;infected
248;infected
1905;infected
7207;infected
4198;infected
1918;infected
260;infected
263;infected
270;infected
273;infected
7238;infected
280;infected
1943;infected
287;infected
7266;infected
291;infected
1957;infected
1963;infected
1961;infected
1960;infected
1979;infected
1987;infected
1985;infected
1981;infected
1989;infected
1997;infected
1995;infected
1994;infected
3704;infected
9026;infected
3711;infected
3712;infected
3713;infected
3714;quarantine
3728;infected
3722;infected
3738;infected
2400;infected
3731;infected
3734;infected
3744;infected
3745;infected
3751;quarantine
3752;quarantine
1110;infected
2440;infected
2439;infected
3782;infected
2452;infected
1120;infected
1113;infected
1112;infected
2442;infected
3775;infected
1119;infected
1132;infected
1130;infected
2461;infected
1128;infected
2455;infected
2454;infected
1122;infected
1140;infected
2471;infected
1136;infected
2467;infected
3797;quarantine
1149;infected
5503;infected
5507;infected
5521;infected
2492;infected
1157;infected
5514;infected
4201;infected
1175;infected
1173;infected
5527;infected
1183;infected
1180;infected
5534;infected
4204;infected
5538;infected
5539;infected
4209;infected
5553;infected
1196;infected
1191;infected
4214;infected
4216;infected
5548;infected
5562;infected
5564;infected
5557;infected
5571;infected
5572;infected
302;quarantine
304;infected
4235;infected
4238;infected
309;infected
5580;infected
5581;infected
4252;infected
5584;infected
5587;infected
4248;infected
5594;infected
5595;infected
4265;infected
5596;infected
5588;infected
5589;infected
4271;infected
4278;infected
337;infected
5599;infected
7313;infected
340;infected
342;quarantine
344;infected
345;infected
346;quarantine
347;infected
351;quarantine
353;infected
11;infected
24;infected
6012;infected
6013;infected
28;infected
6016;infected
33;infected
36;infected
382;infected
7364;infected
7368;infected
50;infected
56;infected
7375;infected
7372;infected
6039;infected
67;infected
6053;infected
7384;infected
6052;infected
70;infected
71;infected
75;infected
77;infected
7395;infected
7398;infected
7394;infected
80;infected
90;infected
99;infected
6086;infected
6089;infected
6088;infected
6080;infected
3808;infected
6095;infected
3819;infected
3811;infected
9135;infected
3825;infected
3826;infected
3820;infected
3839;infected
3830;quarantine
3832;infected
3848;infected
3849;infected
3840;infected
2525;infected
