id;state
2305;infected
3630;infected
3;infected
4;infected
2313;infected
5;infected
2312;infected
6;infected
3641;infected
9;infected
3646;infected
3660;infected
3661;infected
2327;infected
2326;infected
3653;infected
1005;infected
2335;infected
2334;infected
2333;infected
1001;infected
2332;infected
3682;quarantine
1020;infected
1016;infected
2347;infected
1013;infected
2344;infected
3674;infected
3678;infected
3690;infected
6720;infected
2361;infected
6719;infected
1028;infected
6717;infected
1044;infected
2374;infected
2372;infected
2370;infected
1037;infected
1036;infected
2365;infected
6721;infected
3698;infected
6728;infected
6727;infected
6740;infected
5411;infected
1053;infected
1052;infected
2380;infected
6732;infected
5404;infected
6738;infected
1066;infected
2397;quarantine
1064;infected
1059;infected
2388;infected
1056;quarantine
6743;infected
5414;infected
5416;infected
5418;infected
5419;infected
5430;infected
5431;infected
6763;infected
1075;infected
1074;quarantine
1072;infected
1070;infected
5428;infected
6758;infected
6771;infected
6770;infected
4110;infected
4111;infected
6772;infected
4112;infected
4113;infected
1084;infected
1081;infected
4103;infected
5435;infected
6768;infected
4108;infected
4109;infected
4120;infected
6781;infected
6778;infected
4118;infected
4131;infected
6795;infected
6788;infected
4127;infected
5470;infected
4140;infected
5471;infected
4141;infected
5472;infected
4142;infected
5474;infected
4144;infected
5475;infected
200;infected
5467;infected
5469;infected
4156;infected
5488;infected
4148;infected
4149;infected
5492;infected
4166;infected
5497;infected
4167;infected
4168;infected
5491;infected
222;infected
231;infected
4188;infected
7212;infected
1909;infected
243;infected
248;infected
7205;infected
1905;infected
7208;infected
1904;infected
1903;infected
7209;infected
4195;infected
4197;infected
4198;infected
4191;infected
251;infected
1910;infected
1918;infected
7237;infected
260;infected
262;infected
263;infected
1926;infected
1923;infected
270;infected
7238;infected
7253;infected
286;infected
1941;infected
1949;infected
1944;infected
1953;infected
1952;infected
1963;infected
1961;infected
1960;infected
1969;infected
1972;infected
1970;infected
1990;infected
1987;infected
1986;infected
1984;infected
1997;infected
1994;infected
1993;infected
1992;infected
3715;infected
3717;infected
3718;infected
3711;infected
3712;infected
3714;quarantine
3728;infected
3720;infected
3722;infected
9043;infected
3738;infected
2401;infected
3748;infected
3759;infected
2425;infected
3751;quarantine
3752;quarantine
1102;infected
3764;infected
1109;infected
2439;infected
1120;infected
1118;infected
1117;infected
1116;infected
1113;infected
1112;infected
2443;infected
3777;infected
1119;infected
3790;infected
3793;infected
3794;infected
1130;infected
1128;infected
9090;infected
6814;infected
2471;infected
2469;infected
1136;infected
3797;quarantine
5510;infected
6839;infected
1147;infected
2477;infected
1145;infected
5502;infected
5503;infected
5504;infected
5506;infected
1165;infected
2496;infected
1162;infected
2490;infected
1157;infected
2488;infected
2487;infected
5514;infected
4200;infected
5532;infected
1176;infected
1173;infected
1166;infected
1187;infected
1186;infected
1183;infected
5538;infected
1190;infected
5550;infected
5553;infected
1198;infected
1196;infected
1193;infected
1191;infected
5544;infected
4214;infected
5547;infected
5562;infected
5564;infected
5571;infected
5572;infected
4242;infected
302;quarantine
5569;infected
5580;infected
5582;infected
5584;infected
5586;infected
5594;infected
4264;infected
5596;infected
5597;infected
5589;infected
4274;infected
4278;infected
337;infected
339;infected
4284;infected
4285;infected
340;infected
341;infected
342;quarantine
344;infected
346;quarantine
347;infected
4279;infected
350;infected
351;quarantine
353;infected
7317;infected
364;infected
21;infected
6013;infected
371;infected
33;infected
34;infected
36;infected
382;infected
48;infected
7367;infected
6038;infected
6037;infected
7359;infected
54;infected
7376;infected
7375;infected
6046;infected
7370;infected
6039;infected
62;infected
6054;infected
