id;state
2307;infected
3;infected
5;infected
2312;infected
2310;infected
3641;infected
9;infected
3645;infected
3661;infected
2324;infected
2322;infected
3652;infected
3659;infected
3671;infected
2337;infected
2333;infected
1001;infected
2332;infected
3681;infected
3682;quarantine
1020;infected
1018;infected
2347;infected
2344;infected
3674;infected
3678;infected
2359;infected
1026;infected
3685;infected
6730;infected
1044;infected
1043;infected
1038;infected
3698;infected
6742;infected
1055;infected
2384;infected
2381;infected
5421;infected
6753;infected
6752;infected
2397;quarantine
1063;infected
1059;infected
1058;infected
1057;infected
1056;quarantine
5412;infected
6744;infected
5417;infected
5419;infected
6763;infected
1075;infected
1074;quarantine
1072;infected
5425;infected
6770;infected
4111;infected
4112;infected
6782;infected
4120;infected
6784;infected
5454;infected
5455;infected
5446;infected
6776;infected
4116;infected
5448;infected
5449;infected
4119;infected
6790;infected
4130;infected
4132;infected
6795;infected
6788;infected
5457;infected
4140;infected
4143;infected
4144;infected
4150;infected
4153;infected
4154;infected
4156;infected
4157;infected
210;infected
211;infected
4148;infected
4149;infected
4166;infected
5491;infected
4158;infected
230;infected
233;infected
234;infected
1909;infected
4189;infected
240;infected
244;infected
245;infected
246;infected
249;infected
1905;infected
4198;infected
4190;infected
4192;infected
1910;infected
1918;infected
7218;infected
263;infected
264;infected
1923;infected
7243;infected
270;infected
273;infected
1932;infected
1930;infected
287;infected
1946;infected
1944;infected
7266;infected
290;infected
291;infected
293;infected
298;infected
1951;infected
1959;infected
1965;infected
7287;infected
1972;infected
1971;infected
1979;infected
1984;infected
1995;infected
1991;infected
3705;infected
3708;infected
9026;infected
3715;infected
3717;infected
3714;quarantine
3728;infected
3729;infected
3722;infected
9043;infected
9044;infected
3738;infected
2401;infected
3730;infected
3731;infected
3749;infected
3744;infected
3747;infected
3751;quarantine
3752;quarantine
2429;infected
2441;infected
2440;infected
1103;infected
2452;infected
1112;infected
3774;infected
3777;infected
6803;infected
1119;infected
3793;infected
3794;infected
1127;infected
1143;infected
1140;infected
1138;infected
3797;quarantine
5510;infected
1152;infected
2476;infected
2487;infected
4201;infected
1176;infected
1175;infected
5524;infected
5529;infected
1183;infected
1177;infected
4206;infected
4209;infected
5552;infected
5554;infected
1197;infected
1196;infected
1191;infected
4214;infected
4215;infected
4216;infected
4218;infected
5562;infected
5557;infected
5571;infected
302;quarantine
5566;infected
309;infected
5580;infected
4252;infected
5584;infected
4247;infected
4249;infected
5596;infected
8630;infected
4274;infected
337;infected
338;infected
339;infected
4285;infected
340;infected
342;quarantine
345;infected
346;quarantine
348;infected
4279;infected
