id;state
3630;infected
2308;infected
2307;infected
1;infected
2;infected
3;infected
4;infected
5;infected
2312;infected
3641;infected
3642;infected
3644;infected
3645;infected
3646;infected
3660;infected
2330;infected
2324;infected
3652;infected
3673;infected
2341;infected
2340;infected
2337;infected
2334;infected
2333;infected
1001;infected
3665;infected
3680;infected
3682;quarantine
1020;infected
1018;infected
1016;infected
2345;infected
2344;infected
3678;infected
3690;infected
1033;infected
2359;infected
3685;infected
3687;infected
6712;infected
3689;infected
6714;infected
6730;infected
1043;infected
2374;infected
2370;infected
6729;infected
1038;infected
1036;infected
3697;infected
6725;infected
6727;infected
1055;infected
1054;infected
1053;infected
2380;infected
5404;infected
5421;infected
5422;infected
2397;quarantine
1064;infected
1058;infected
1057;infected
1056;quarantine
2387;infected
6744;infected
6743;infected
5418;infected
6749;infected
5432;infected
1074;quarantine
1072;infected
5424;infected
5428;infected
5429;infected
1080;infected
4110;infected
6772;infected
6775;infected
1084;infected
4103;infected
5434;infected
4105;infected
4106;infected
6767;infected
4107;infected
4108;infected
4120;infected
1094;infected
4114;infected
6777;infected
6776;infected
6778;infected
4118;infected
4130;infected
4132;infected
5463;infected
6795;infected
5464;infected
5466;infected
5471;infected
5472;infected
4144;infected
5475;infected
4145;infected
200;infected
5468;infected
5481;infected
4153;infected
5485;infected
5488;infected
5479;infected
4168;infected
238;infected
4183;infected
7213;infected
1909;infected
240;infected
243;infected
1905;infected
251;infected
4192;infected
253;infected
7217;infected
7237;infected
264;infected
266;infected
267;infected
268;infected
269;infected
1926;infected
1923;infected
7255;infected
287;infected
1948;infected
1944;infected
295;infected
298;infected
1959;infected
7275;infected
1961;infected
1960;infected
1969;infected
1968;infected
7288;infected
1975;infected
1971;infected
1970;infected
1979;infected
1987;infected
1986;infected
1984;infected
1989;infected
1997;infected
1994;infected
1993;infected
1992;infected
9026;infected
3715;infected
3718;infected
3719;infected
3714;quarantine
3729;infected
3722;infected
9044;infected
2404;infected
2401;infected
3731;infected
3732;infected
3749;infected
3747;infected
3751;quarantine
3752;quarantine
2429;infected
1110;infected
2440;infected
1120;infected
1114;infected
1112;infected
2443;infected
2442;infected
3777;infected
3794;infected
1128;infected
1143;infected
1140;infected
2471;infected
2470;infected
2467;infected
3797;quarantine
1154;infected
1153;infected
5508;infected
6839;infected
2476;infected
5507;infected
5520;infected
1165;infected
2496;infected
2492;infected
1157;infected
2488;infected
5515;infected
5516;infected
5531;infected
1173;infected
5523;infected
5529;infected
1187;infected
1180;infected
5538;infected
5550;infected
5553;infected
1198;infected
1197;infected
1196;infected
1194;infected
5544;infected
5546;infected
5547;infected
4217;infected
5548;infected
5562;infected
5563;infected
5557;infected
302;quarantine
5567;infected
5569;infected
309;infected
5580;infected
5582;infected
5587;infected
5577;infected
4247;infected
5595;infected
337;infected
338;infected
339;infected
4285;infected
4287;infected
340;infected
342;quarantine
344;infected
346;quarantine
4279;infected
4297;infected
351;quarantine
4292;infected
352;infected
7317;infected
362;infected
24;infected
6011;infected
27;infected
6013;infected
28;infected
30;infected
33;infected
37;infected
45;infected
7364;infected
7367;infected
49;infected
50;infected
55;infected
7373;infected
7376;infected
63;infected
6056;infected
6055;infected
6058;infected
70;infected
73;infected
78;infected
6066;infected
85;infected
87;infected
6079;infected
9107;infected
6072;infected
90;infected
6086;infected
6089;infected
6080;infected
6085;infected
3807;infected
6092;infected
6095;infected
3819;infected
3826;infected
3830;quarantine
2509;infected
3849;infected
3840;infected
2522;infected
3852;infected
1206;infected
2537;infected
1205;infected
2535;infected
1200;infected
2531;infected
3862;infected
3863;infected
1209;infected
3867;infected
2550;infected
2547;infected
1214;infected
1213;infected
1212;infected
3875;infected
3876;infected
3877;quarantine
3878;quarantine
1218;quarantine
3890;infected
1231;infected
1230;quarantine
2556;infected
2554;infected
1222;infected
3885;quarantine
3886;infected
2569;infected
2564;infected
3894;infected
3896;infected
3898;infected
1246;infected
2577;infected
5604;infected
2591;infected
6944;infected
5613;infected
6943;infected
1274;infected
1273;infected
1270;infected
1268;infected
2599;infected
2597;infected
1265;infected
6954;infected
1280;infected
4309;infected
6963;infected
4305;infected
