id;state
2308;infected
3636;infected
2313;infected
5;infected
2311;infected
8;infected
3645;infected
3660;infected
2330;infected
2328;infected
2324;infected
2322;infected
3652;infected
3659;infected
3670;infected
3673;infected
1005;infected
1004;infected
2334;infected
2333;infected
2332;infected
3681;infected
1018;infected
2345;infected
3676;infected
3678;infected
3691;infected
3694;infected
2356;infected
3685;infected
3687;infected
3689;infected
1044;infected
2372;infected
1055;infected
1054;infected
2384;infected
1050;infected
2381;infected
6733;infected
6739;infected
6753;infected
1066;infected
1065;infected
1063;infected
6743;infected
1075;infected
1072;infected
6757;infected
6756;infected
6772;infected
4112;infected
5443;infected
6775;infected
4113;infected
4109;infected
6782;infected
4119;infected
4135;infected
6788;infected
4128;infected
4145;infected
4155;infected
4157;infected
4149;infected
4162;infected
4168;infected
221;infected
4158;infected
234;infected
4169;infected
1909;infected
1908;infected
245;infected
246;infected
248;infected
4194;infected
4197;infected
4193;infected
253;infected
1923;infected
273;infected
286;infected
1941;infected
7266;infected
290;infected
1953;infected
1957;infected
3704;infected
3700;infected
9025;infected
3717;infected
3710;infected
3728;infected
3729;infected
3720;infected
3722;infected
9045;infected
9044;infected
3738;infected
3739;infected
3734;infected
3744;infected
2423;infected
3754;infected
3770;infected
3771;infected
1107;infected
1106;infected
1105;infected
2435;infected
1103;infected
1102;infected
3782;infected
2442;infected
3777;infected
3793;infected
1132;infected
1130;infected
1128;infected
1122;infected
1153;infected
1152;infected
1149;infected
6837;infected
4200;infected
4201;infected
1169;infected
5529;infected
1187;infected
1186;infected
1183;infected
4203;infected
4206;infected
1190;infected
6881;infected
6880;infected
1198;infected
1197;infected
1194;infected
1191;infected
5545;infected
4216;infected
5562;infected
5557;infected
304;infected
4256;infected
5577;infected
5591;infected
8630;infected
4274;infected
4276;infected
338;infected
4284;infected
340;infected
344;infected
345;infected
349;infected
4296;infected
4297;infected
350;infected
4291;infected
352;infected
355;infected
6001;infected
6000;infected
16;infected
18;infected
362;infected
21;infected
6016;infected
371;infected
36;infected
6024;infected
7359;infected
56;infected
6047;infected
7372;infected
62;infected
63;infected
6055;infected
71;infected
73;infected
79;infected
87;infected
6086;infected
6089;infected
3804;infected
3806;infected
3807;infected
3819;infected
3826;infected
3829;infected
3839;infected
3843;infected
3858;infected
2522;infected
3852;infected
1205;infected
1200;infected
3863;infected
1209;infected
1208;infected
3867;infected
3880;infected
3881;infected
1216;infected
2545;infected
1212;infected
3872;infected
3875;infected
3876;infected
3890;infected
1231;infected
2562;infected
1227;infected
1226;infected
2554;infected
1229;infected
1236;infected
2564;infected
3894;infected
3898;infected
1253;infected
1252;infected
1247;infected
1246;infected
1264;infected
6944;infected
1274;infected
1270;infected
2599;infected
2597;infected
1265;infected
6958;infected
1280;infected
4309;infected
4302;infected
6963;infected
4304;infected
4314;infected
4315;infected
4319;infected
3001;infected
4341;infected
5673;infected
5674;infected
4344;infected
4335;infected
4336;infected
4338;infected
4353;infected
3023;infected
3020;infected
410;infected
3017;infected
4348;infected
4363;infected
4364;infected
5696;infected
5687;infected
5688;infected
428;infected
4358;infected
4359;infected
4373;infected
4375;infected
3043;infected
430;infected
4367;infected
439;infected
8740;infected
4388;infected
4380;infected
446;infected
448;infected
3066;infected
3063;infected
455;infected
3079;infected
3077;infected
3076;infected
3074;infected
460;infected
462;infected
465;infected
3069;infected
3089;infected
3084;infected
478;infected
6105;infected
3093;infected
7453;infected
8781;infected
3094;infected
488;infected
6137;infected
490;infected
491;infected
492;infected
498;infected
499;infected
7459;infected
6142;infected
6143;infected
6146;infected
6148;infected
6147;infected
6139;infected
6138;infected
6153;infected
6152;infected
6156;infected
6151;infected
6149;infected
6162;infected
3906;infected
3908;infected
3901;infected
6190;infected
6193;infected
3917;infected
3919;infected
3911;infected
3927;infected
3928;infected
3929;infected
3920;infected
3937;infected
3948;infected
3949;infected
2610;infected
3940;infected
3941;infected
2618;infected
3942;infected
3943;infected
2616;infected
2621;infected
3953;infected
1309;infected
3980;infected
2650;infected
3974;infected
3975;infected
3976;infected
3992;infected
1330;infected
1323;infected
1320;infected
3984;infected
3987;infected
3988;infected
1335;infected
3995;infected
3999;infected
2680;infected
2673;infected
5701;infected
1360;infected
1359;infected
5718;infected
1354;infected
5712;infected
5716;infected
5730;infected
1374;infected
1367;infected
5720;infected
5723;infected
5724;infected
5741;infected
1382;infected
1376;infected
1386;infected
5747;infected
5757;infected
5759;infected
3105;infected
503;infected
507;infected
5768;infected
3116;infected
3115;infected
514;infected
523;infected
529;infected
532;infected
533;infected
3137;infected
534;infected
3136;infected
535;infected
3156;infected
3153;infected
7505;infected
3163;infected
552;infected
3157;infected
8845;infected
3174;infected
8876;infected
3183;infected
6223;infected
3199;infected
7546;infected
7563;infected
6242;infected
6238;infected
6255;infected
6249;infected
7579;infected
6272;infected
2709;infected
2708;infected
2713;infected
2710;infected
2715;infected
2714;infected
2724;infected
2728;infected
1403;infected
2734;infected
2732;infected
2739;infected
1415;infected
2746;infected
2745;infected
1412;infected
2742;infected
2741;infected
1418;infected
2749;infected
2748;infected
1423;infected
8076;infected
2767;infected
1439;infected
1451;infected
8082;infected
5800;infected
5801;infected
1462;infected
1458;infected
5810;infected
1470;infected
1468;infected
1482;infected
1479;infected
1475;infected
5832;infected
1488;infected
5844;infected
5852;infected
607;infected
609;infected
5874;infected
5875;infected
5877;infected
618;infected
625;infected
628;infected
629;infected
3243;infected
634;infected
636;infected
3250;infected
3249;infected
647;infected
3263;infected
651;infected
6300;infected
8961;infected
3275;infected
3273;infected
3272;infected
662;infected
664;infected
3269;infected
666;infected
669;infected
3284;infected
671;infected
674;infected
675;infected
3278;infected
679;infected
3294;infected
680;infected
699;infected
6342;infected
6346;infected
6353;infected
6352;infected
6354;infected
6357;infected
6349;infected
6360;infected
6359;infected
6377;infected
6379;infected
6384;infected
6386;infected
6388;infected
6395;infected
6399;infected
6398;infected
6390;infected
2809;infected
2807;infected
2806;infected
2804;infected
2821;infected
1508;infected
1514;infected
1519;infected
2848;infected
1515;infected
1525;infected
1524;infected
2852;infected
2851;infected
2850;infected
1528;infected
1526;infected
1536;infected
1539;infected
1538;infected
1545;infected
2875;infected
2874;infected
1561;infected
2889;infected
1555;infected
1553;infected
2884;infected
1551;infected
1569;infected
2899;infected
2897;infected
2895;infected
2894;infected
1562;infected
2893;infected
1579;infected
5939;infected
1594;infected
1590;infected
5941;infected
5954;infected
3305;infected
3304;infected
3302;infected
708;infected
3308;infected
3320;infected
3319;infected
3328;infected
3322;infected
3341;infected
3339;infected
2006;infected
3337;infected
2005;infected
5997;infected
737;infected
742;infected
3362;infected
2030;infected
3359;infected
3358;infected
6400;infected
3376;infected
3375;infected
2042;infected
3373;infected
3371;infected
3370;infected
3369;infected
3366;infected
6411;infected
3387;infected
3385;infected
2051;infected
3382;infected
3380;infected
2048;infected
6403;infected
6404;infected
6409;infected
6408;infected
2067;infected
3398;infected
2064;infected
3395;infected
3392;infected
3391;infected
2059;infected
2057;infected
6414;infected
6430;infected
6432;infected
6431;infected
6434;infected
2074;infected
2072;infected
799;infected
3399;infected
6427;infected
6428;infected
6435;infected
2096;infected
2903;infected
2901;infected
2911;infected
2910;infected
2917;infected
2914;infected
2927;infected
2926;infected
2925;infected
2923;infected
2939;infected
1606;infected
2936;infected
2934;infected
1610;infected
2941;infected
2949;infected
2947;infected
8266;infected
2955;infected
2954;infected
2952;infected
1629;infected
1626;infected
1625;infected
2966;infected
1633;infected
2964;infected
2961;infected
1639;infected
1636;infected
2980;infected
2979;infected
2991;infected
2988;infected
1656;infected
1654;infected
1652;infected
2983;infected
2981;infected
1658;infected
2999;infected
2997;infected
1665;infected
2994;infected
1662;infected
2992;infected
1685;infected
1699;infected
1696;infected
1694;infected
3406;infected
3404;infected
800;infected
813;infected
815;infected
827;infected
3442;infected
2110;infected
2106;infected
2103;infected
2109;infected
3448;infected
841;infected
2114;infected
3461;infected
3458;infected
3457;infected
3456;infected
2142;infected
3473;infected
2136;infected
3467;infected
865;infected
2134;infected
6510;infected
3484;infected
879;infected
2166;infected
3497;infected
2162;infected
881;infected
883;infected
886;infected
3488;infected
887;infected
893;infected
898;infected
2180;infected
2188;infected
2179;infected
2191;infected
2194;infected
2189;infected
7002;infected
7001;infected
1701;infected
1715;infected
1729;infected
1728;infected
1724;infected
7041;infected
1737;infected
7054;infected
1743;infected
1754;infected
1759;infected
7073;infected
1767;infected
1762;infected
1780;infected
1776;infected
1771;infected
1792;infected
1783;infected
1797;infected
3504;infected
3515;infected
3514;infected
3513;infected
912;infected
918;infected
2206;infected
3535;infected
3533;infected
3550;infected
2217;infected
3543;infected
946;infected
2219;infected
3561;infected
3560;infected
2227;infected
3558;infected
959;infected
3566;infected
3564;infected
3585;infected
2251;infected
3582;infected
3580;infected
2249;infected
973;infected
3577;infected
976;infected
2259;infected
3589;infected
3598;infected
2284;infected
2281;infected
2279;infected
2290;infected
2297;infected
2291;infected
2288;infected
4000;infected
4010;infected
4011;infected
4007;infected
4008;infected
4009;infected
4020;infected
4015;infected
4018;infected
4019;infected
4034;infected
4040;infected
4041;infected
4044;infected
4046;infected
8401;infected
100;infected
4038;infected
4052;infected
4053;infected
4055;infected
8414;infected
4057;infected
4050;infected
119;infected
8407;infected
4063;infected
4069;infected
120;infected
126;infected
4059;infected
8417;infected
4076;infected
4072;infected
135;infected
1800;infected
146;infected
1807;infected
1804;infected
4097;infected
4099;infected
4091;infected
4092;infected
156;infected
1816;infected
1815;infected
160;infected
161;infected
166;infected
1829;infected
7128;infected
1826;infected
1824;infected
172;infected
176;infected
178;infected
1838;infected
1836;infected
181;infected
182;infected
1848;infected
1845;infected
198;infected
1856;infected
1887;infected
1885;infected
1881;infected
1897;infected
3602;infected
3613;infected
3611;infected
3617;infected
3626;infected
3622;infected
3621;infected
3627;infected
