id;state
2305;infected
3630;infected
3633;infected
1;infected
2;infected
4;infected
2313;infected
5;infected
2312;infected
2311;infected
7;infected
8;infected
3641;infected
3642;infected
3645;infected
3646;infected
3661;infected
2328;infected
2327;infected
2324;infected
2322;infected
3671;infected
3673;infected
2340;infected
1004;infected
2334;infected
1001;infected
3681;infected
3682;quarantine
1020;infected
1016;infected
1013;infected
3676;infected
2359;infected
2356;infected
3689;infected
6731;infected
1044;infected
2372;infected
2370;infected
2365;infected
3697;infected
3698;infected
6723;infected
1055;infected
1053;infected
2384;infected
1051;infected
1050;infected
2381;infected
2380;infected
6735;infected
6738;infected
5421;infected
5422;infected
1066;infected
2397;quarantine
1063;infected
1062;infected
2390;infected
2388;infected
1056;quarantine
6744;infected
6743;infected
5416;infected
6747;infected
5419;infected
6749;infected
5430;infected
5432;infected
1075;infected
1074;quarantine
1072;infected
5423;infected
5424;infected
5429;infected
4111;infected
5442;infected
4112;infected
5443;infected
4113;infected
4105;infected
6768;infected
5437;infected
4108;infected
4109;infected
5454;infected
5455;infected
1097;infected
5445;infected
6776;infected
4130;infected
4131;infected
6795;infected
5457;infected
4127;infected
5471;infected
5472;infected
4144;infected
5475;infected
4145;infected
202;infected
5467;infected
4153;infected
5488;infected
4147;infected
4149;infected
5496;infected
4166;infected
4168;infected
5491;infected
220;infected
224;infected
4158;infected
4159;infected
230;infected
235;infected
237;infected
238;infected
248;infected
7205;infected
1904;infected
7209;infected
4197;infected
4198;infected
7216;infected
7218;infected
260;infected
267;infected
268;infected
1926;infected
1923;infected
7241;infected
7247;infected
270;infected
1932;infected
277;infected
1930;infected
1934;infected
280;infected
1943;infected
290;infected
296;infected
1950;infected
1965;infected
1969;infected
7288;infected
7287;infected
1972;infected
1978;infected
1990;infected
1986;infected
1994;infected
9025;infected
9026;infected
3715;infected
3712;infected
3714;quarantine
3720;infected
9044;infected
2401;infected
2400;infected
3747;infected
3751;quarantine
3752;quarantine
1110;infected
2441;infected
2440;infected
1105;infected
1103;infected
1102;infected
3764;infected
1121;infected
1117;infected
1116;infected
1114;infected
1112;infected
2443;infected
1111;infected
3774;infected
3775;infected
6800;infected
1119;infected
3794;infected
1132;infected
1130;infected
2460;infected
2456;infected
9090;infected
2454;infected
1122;infected
2471;infected
2469;infected
3797;quarantine
5510;infected
1149;infected
1147;infected
1145;infected
1144;infected
5506;infected
6838;infected
5507;infected
2496;infected
2491;infected
1157;infected
4200;infected
4201;infected
1173;infected
5527;infected
1183;infected
1182;infected
4204;infected
4206;infected
5538;infected
5552;infected
1198;infected
1197;infected
1196;infected
4215;infected
4216;infected
5556;infected
5557;infected
302;quarantine
5567;infected
5580;infected
5582;infected
5584;infected
4247;infected
4265;infected
8630;infected
339;infected
4285;infected
341;infected
342;quarantine
344;infected
345;infected
346;quarantine
347;infected
4279;infected
350;infected
351;quarantine
4292;infected
353;infected
11;infected
6000;infected
16;infected
18;infected
362;infected
24;infected
27;infected
6007;infected
6008;infected
32;infected
33;infected
34;infected
7356;infected
7355;infected
7358;infected
45;infected
7364;infected
48;infected
7367;infected
49;infected
6037;infected
7376;infected
7370;infected
7372;infected
62;infected
65;infected
6053;infected
7380;infected
6052;infected
7382;infected
71;infected
72;infected
77;infected
6069;infected
87;infected
6079;infected
6072;infected
6073;infected
91;infected
6088;infected
6080;infected
6085;infected
6084;infected
6098;infected
6090;infected
3819;infected
3811;infected
3825;infected
3826;infected
3829;infected
2501;infected
3839;infected
3830;quarantine
3832;infected
3848;infected
3849;infected
2512;infected
3859;infected
