id;state
2305;infected
2304;infected
3630;infected
2308;infected
2307;infected
2316;infected
3;infected
4;infected
2313;infected
5;infected
6;infected
2310;infected
8;infected
3641;infected
9;infected
3646;infected
3660;infected
3661;infected
2330;infected
2328;infected
2326;infected
1005;infected
2336;infected
1004;infected
2334;infected
1001;infected
2332;infected
3682;quarantine
1016;infected
2346;infected
3676;infected
3691;infected
3693;infected
2359;infected
3685;infected
3687;infected
3689;infected
6714;infected
1044;infected
2374;infected
1042;infected
1038;infected
1037;infected
1036;infected
1035;infected
3696;infected
6723;infected
6741;infected
1055;infected
1054;infected
1051;infected
1050;infected
2381;infected
5421;infected
6753;infected
2397;quarantine
1057;infected
1056;quarantine
2387;infected
5412;infected
5414;infected
5430;infected
1075;infected
1074;quarantine
1072;infected
1070;infected
6755;infected
1080;infected
4111;infected
5442;infected
4112;infected
5443;infected
6766;infected
4105;infected
4108;infected
6769;infected
6782;infected
4120;infected
1094;infected
5445;infected
4116;infected
6778;infected
4118;infected
4130;infected
4131;infected
6795;infected
5465;infected
4128;infected
4140;infected
5471;infected
4141;infected
5472;infected
4142;infected
4143;infected
4144;infected
5476;infected
200;infected
202;infected
5468;infected
209;infected
4153;infected
5485;infected
210;infected
4147;infected
4148;infected
5479;infected
4162;infected
4166;infected
4160;infected
222;infected
225;infected
4159;infected
7201;infected
230;infected
231;infected
233;infected
236;infected
239;infected
1909;infected
7205;infected
1905;infected
7208;infected
7207;infected
7209;infected
7220;infected
4190;infected
4191;infected
253;infected
260;infected
1925;infected
1923;infected
7246;infected
270;infected
273;infected
7255;infected
280;infected
286;infected
1949;infected
1946;infected
1944;infected
290;infected
293;infected
295;infected
296;infected
1953;infected
1952;infected
1957;infected
1956;infected
1965;infected
1971;infected
1970;infected
1978;infected
1990;infected
1986;infected
1985;infected
1989;infected
1995;infected
3705;infected
3717;infected
3712;infected
3714;quarantine
3728;infected
3720;infected
3722;infected
3724;infected
2404;infected
3744;infected
3745;infected
3747;infected
2430;infected
3759;infected
3751;quarantine
3752;quarantine
3770;infected
1110;infected
2441;infected
2440;infected
1107;infected
1102;infected
2433;infected
1121;infected
