id;state
3636;infected
2307;infected
3650;infected
3;infected
2313;infected
5;infected
2312;infected
6;infected
8;infected
9;infected
3645;infected
2324;infected
2322;infected
3652;infected
3658;infected
3659;infected
3670;infected
3673;infected
2341;infected
2337;infected
1004;infected
2335;infected
1001;infected
3681;infected
3682;quarantine
1020;infected
1016;infected
2347;infected
2346;infected
2345;infected
1013;infected
2344;infected
3674;infected
3691;infected
3693;infected
6720;infected
1032;infected
1028;infected
1026;infected
2356;infected
3685;infected
6716;infected
6731;infected
2374;infected
1042;infected
2370;infected
3696;infected
5410;infected
1055;infected
1054;infected
1053;infected
2384;infected
1050;infected
2381;infected
5409;infected
2378;infected
6732;infected
5404;infected
5421;infected
1066;infected
2397;quarantine
1064;infected
1062;infected
2390;infected
1057;infected
1056;quarantine
5417;infected
5419;infected
4100;infected
5431;infected
1074;quarantine
1072;infected
1070;infected
5423;infected
5424;infected
5425;infected
5428;infected
5440;infected
6773;infected
6772;infected
4112;infected
5443;infected
4113;infected
4103;infected
5434;infected
6766;infected
5438;infected
6769;infected
6782;infected
4120;infected
6784;infected
4124;infected
1097;infected
5445;infected
4116;infected
5447;infected
6790;infected
4130;infected
5461;infected
6795;infected
5465;infected
4125;infected
5457;infected
4140;infected
4141;infected
5472;infected
4144;infected
4145;infected
202;infected
5467;infected
4150;infected
4153;infected
5487;infected
4157;infected
211;infected
4149;infected
4161;infected
4162;infected
5496;infected
4160;infected
221;infected
5489;infected
7201;infected
234;infected
239;infected
7213;infected
7212;infected
1909;infected
4189;infected
244;infected
246;infected
248;infected
1905;infected
7208;infected
4199;infected
4190;infected
1918;infected
262;infected
264;infected
266;infected
267;infected
1923;infected
270;infected
273;infected
277;infected
280;infected
287;infected
291;infected
295;infected
296;infected
298;infected
1952;infected
1957;infected
1956;infected
1965;infected
1960;infected
7287;infected
1970;infected
1983;infected
1980;infected
1989;infected
1997;infected
1994;infected
1991;infected
3704;infected
9025;infected
9026;infected
3717;infected
3718;infected
3712;infected
3714;quarantine
3729;infected
3720;infected
9045;infected
2404;infected
2401;infected
2400;infected
3734;infected
3748;infected
3745;infected
2430;infected
3751;quarantine
3752;quarantine
1107;infected
1106;infected
1104;infected
1103;infected
3764;infected
1109;infected
1121;infected
1120;infected
1118;infected
1117;infected
1114;infected
2442;infected
1119;infected
3794;infected
2455;infected
3784;infected
2471;infected
1138;infected
3797;quarantine
5510;infected
1154;infected
1145;infected
5501;infected
5502;infected
5520;infected
2496;infected
1157;infected
5514;infected
5531;infected
5532;infected
1175;infected
5527;infected
