id;state
2304;infected
3636;infected
4;infected
2313;infected
5;infected
2312;infected
2310;infected
3641;infected
9;infected
3644;infected
3646;infected
3660;infected
2328;infected
2326;infected
2322;infected
3653;infected
2340;infected
2336;infected
1004;infected
3682;quarantine
2346;infected
2345;infected
1013;infected
2344;infected
3690;infected
3693;infected
6720;infected
6718;infected
2359;infected
3685;infected
6712;infected
6717;infected
6716;infected
1044;infected
2374;infected
1042;infected
2372;infected
1038;infected
2365;infected
3697;infected
6721;infected
6725;infected
6728;infected
1055;infected
1051;infected
2380;infected
6732;infected
6737;infected
5407;infected
6738;infected
5421;infected
2397;quarantine
1063;infected
2390;infected
1059;infected
1058;infected
1057;infected
1056;quarantine
2387;infected
5412;infected
6743;infected
6748;infected
5418;infected
5419;infected
5430;infected
4100;infected
4101;infected
1075;infected
1074;quarantine
1072;infected
5423;infected
5425;infected
5428;infected
4111;infected
4112;infected
6775;infected
1084;infected
1082;infected
1081;infected
4105;infected
6767;infected
4107;infected
6769;infected
6782;infected
4124;infected
5455;infected
5463;infected
6795;infected
5466;infected
4129;infected
4142;infected
4144;infected
5477;infected
202;infected
4157;infected
4148;infected
5497;infected
4167;infected
5499;infected
221;infected
234;infected
236;infected
237;infected
4183;infected
1909;infected
4189;infected
243;infected
244;infected
246;infected
247;infected
248;infected
1905;infected
7208;infected
1903;infected
7220;infected
4197;infected
4190;infected
4192;infected
1918;infected
7216;infected
262;infected
263;infected
266;infected
267;infected
1923;infected
7241;infected
7243;infected
7246;infected
7247;infected
277;infected
7255;infected
286;infected
287;infected
1948;infected
1944;infected
296;infected
298;infected
1952;infected
1956;infected
7287;infected
1975;infected
1989;infected
1997;infected
1992;infected
1991;infected
9025;infected
3715;infected
3717;infected
3711;infected
3712;infected
3714;quarantine
3720;infected
3738;infected
2401;infected
3730;infected
3731;infected
3734;infected
3749;infected
3745;infected
3747;infected
2430;infected
3759;infected
2425;infected
3751;quarantine
3752;quarantine
3771;infected
2441;infected
2440;infected
1107;infected
1102;infected
3764;infected
1112;infected
2442;infected
3774;infected
6800;infected
3790;infected
3793;infected
2461;infected
1128;infected
9090;infected
6814;infected
1141;infected
1140;infected
1138;infected
2467;infected
3796;infected
3797;quarantine
6825;infected
5510;infected
1144;infected
1165;infected
2495;infected
2492;infected
2490;infected
1157;infected
1175;infected
1169;infected
5526;infected
5529;infected
1187;infected
1186;infected
1183;infected
1177;infected
5538;infected
1190;infected
6883;infected
1198;infected
1194;infected
1191;infected
4214;infected
4215;infected
5557;infected
302;quarantine
304;infected
4237;infected
5582;infected
5595;infected
4265;infected
5588;infected
337;infected
339;infected
4286;infected
4287;infected
340;infected
341;infected
342;quarantine
345;infected
346;quarantine
348;infected
4279;infected
4297;infected
350;infected
351;quarantine
353;infected
355;infected
6005;infected
28;infected
371;infected
373;infected
6007;infected
30;infected
34;infected
36;infected
37;infected
7356;infected
382;infected
45;infected
48;infected
7367;infected
7359;infected
56;infected
58;infected
6039;infected
63;infected
65;infected
67;infected
68;infected
69;infected
6055;infected
7380;infected
73;infected
80;infected
87;infected
6072;infected
90;infected
6086;infected
6089;infected
6088;infected
6080;infected
6084;infected
3807;infected
6092;infected
6094;infected
6093;infected
6095;infected
3817;infected
3819;infected
9135;infected
3829;infected
3820;infected
3830;quarantine
2509;infected
3832;infected
3848;infected
2513;infected
2518;infected
2526;infected
2525;infected
3851;infected
3855;infected
3857;infected
1203;infected
1202;infected
3861;infected
1208;infected
3867;infected
2538;infected
3880;infected
3881;infected
1220;infected
2550;infected
1216;infected
1214;infected
3875;infected
3877;quarantine
1219;infected
3878;quarantine
1218;quarantine
