id;state
2305;infected
3633;infected
2308;infected
3636;infected
2307;infected
2316;infected
2;infected
2313;infected
5;infected
2311;infected
7;infected
3646;infected
3660;infected
3661;infected
2327;infected
2326;infected
3670;infected
2337;infected
2333;infected
1001;infected
2332;infected
3665;infected
3680;infected
3681;infected
3682;quarantine
1020;infected
2347;infected
3676;infected
3678;infected
3691;infected
2361;infected
6718;infected
3685;infected
1044;infected
2372;infected
1038;infected
2365;infected
3696;infected
6722;infected
3697;infected
1054;infected
1053;infected
1052;infected
1051;infected
2381;infected
2380;infected
2378;infected
6735;infected
6737;infected
6738;infected
5422;infected
1066;infected
2397;quarantine
1064;infected
1059;infected
1056;quarantine
2387;infected
5412;infected
6744;infected
5414;infected
5417;infected
1075;infected
1074;quarantine
5423;infected
5424;infected
1080;infected
4111;infected
6772;infected
4103;infected
5435;infected
6765;infected
4105;infected
4107;infected
4108;infected
4109;infected
4120;infected
6784;infected
6777;infected
4116;infected
5447;infected
6778;infected
4119;infected
4130;infected
5461;infected
4132;infected
4133;infected
4129;infected
4145;infected
209;infected
4150;infected
4153;infected
210;infected
211;infected
216;infected
4149;infected
4162;infected
5495;infected
4166;infected
4167;infected
4168;infected
224;infected
4158;infected
233;infected
234;infected
235;infected
4183;infected
7213;infected
1908;infected
240;infected
246;infected
1903;infected
4198;infected
1910;infected
7216;infected
264;infected
266;infected
268;infected
1923;infected
7243;infected
270;infected
273;infected
275;infected
277;infected
1930;infected
7252;infected
1943;infected
1948;infected
1946;infected
1944;infected
298;infected
1953;infected
1957;infected
1961;infected
1970;infected
1978;infected
1987;infected
1986;infected
1984;infected
1980;infected
1997;infected
3717;infected
3718;infected
3711;infected
3712;infected
3714;quarantine
3729;infected
9044;infected
3738;infected
3732;infected
3734;infected
3736;infected
3759;infected
3751;quarantine
3752;quarantine
3770;infected
2440;infected
1103;infected
1102;infected
3764;infected
1109;infected
3782;infected
1121;infected
2452;infected
1120;infected
1117;infected
1116;infected
1114;infected
2443;infected
3777;infected
2460;infected
2455;infected
1122;infected
3784;infected
1143;infected
2474;infected
1140;infected
2469;infected
3797;quarantine
5510;infected
1149;infected
1147;infected
2476;infected
5507;infected
5520;infected
5521;infected
1165;infected
2496;infected
1162;infected
1157;infected
2487;infected
5512;infected
1175;infected
1173;infected
2497;infected
5524;infected
5527;infected
5529;infected
1187;infected
1186;infected
1177;infected
5533;infected
5534;infected
4209;infected
1190;infected
1194;infected
4214;infected
5562;infected
5575;infected
302;quarantine
5566;infected
5568;infected
309;infected
5580;infected
5582;infected
5586;infected
5587;infected
5595;infected
5597;infected
5588;infected
4271;infected
8630;infected
338;infected
339;infected
4285;infected
340;infected
341;infected
342;quarantine
346;quarantine
347;infected
348;infected
350;infected
351;quarantine
