id;state
3630;infected
3633;infected
3636;infected
2;infected
6;infected
2311;infected
7;infected
3641;infected
3660;infected
2326;infected
2324;infected
3652;infected
3673;infected
1004;infected
2335;infected
2334;infected
2333;infected
3664;infected
3681;infected
3682;quarantine
1020;infected
1016;infected
2346;infected
3674;infected
3691;infected
1031;infected
6718;infected
1044;infected
1042;infected
2370;infected
1038;infected
3697;infected
1055;infected
1054;infected
2384;infected
1050;infected
6737;infected
6750;infected
6753;infected
5422;infected
1066;infected
2397;quarantine
1064;infected
1062;infected
1057;infected
1056;quarantine
5412;infected
5414;infected
5416;infected
6747;infected
5418;infected
5419;infected
5430;infected
4100;infected
5431;infected
5433;infected
1075;infected
1074;quarantine
5424;infected
5425;infected
1080;infected
4111;infected
4112;infected
4113;infected
1084;infected
1081;infected
5435;infected
4105;infected
5436;infected
5438;infected
4108;infected
5454;infected
1094;infected
6777;infected
4115;infected
4116;infected
4118;infected
4119;infected
4130;infected
4133;infected
4126;infected
4127;infected
4129;infected
4141;infected
5472;infected
5473;infected
4144;infected
5475;infected
4145;infected
5476;infected
202;infected
5467;infected
4154;infected
4155;infected
210;infected
4147;infected
4148;infected
5492;infected
4162;infected
5497;infected
220;infected
4158;infected
231;infected
234;infected
237;infected
7213;infected
4188;infected
1909;infected
4189;infected
245;infected
246;infected
248;infected
1904;infected
7209;infected
4190;infected
253;infected
1918;infected
264;infected
268;infected
7240;infected
1932;infected
1930;infected
7239;infected
7238;infected
7252;infected
7255;infected
280;infected
1949;infected
1946;infected
7266;infected
293;infected
295;infected
298;infected
1953;infected
1952;infected
1965;infected
1969;infected
1968;infected
7288;infected
7287;infected
1979;infected
1990;infected
1989;infected
1994;infected
1992;infected
3704;infected
9025;infected
9026;infected
3715;infected
3711;infected
3714;quarantine
3722;infected
9045;infected
3738;infected
3730;infected
3736;infected
2430;infected
3759;infected
3751;quarantine
3752;quarantine
2429;infected
3771;infected
1106;infected
1103;infected
1102;infected
1109;infected
2452;infected
1116;infected
6800;infected
3777;infected
6803;infected
3790;infected
3793;infected
1132;infected
2460;infected
1122;infected
2474;infected
2471;infected
2470;infected
1138;infected
3797;quarantine
5510;infected
6839;infected
1149;infected
1147;infected
2477;infected
1145;infected
1162;infected
2492;infected
2490;infected
1157;infected
2488;infected
2487;infected
5514;infected
5515;infected
1175;infected
1173;infected
1166;infected
5527;infected
5529;infected
1187;infected
1182;infected
1177;infected
5533;infected
4206;infected
4209;infected
5552;infected
1194;infected
5544;infected
5546;infected
5562;infected
5556;infected
5557;infected
5575;infected
302;quarantine
304;infected
4237;infected
4238;infected
4252;infected
5583;infected
4256;infected
4247;infected
4249;infected
5588;infected
338;infected
4285;infected
4286;infected
7313;infected
340;infected
342;quarantine
345;infected
346;quarantine
4279;infected
350;infected
4291;infected
351;quarantine
352;infected
16;infected
6005;infected
24;infected
29;infected
371;infected
6008;infected
31;infected
34;infected
37;infected
7355;infected
41;infected
48;infected
6036;infected
7367;infected
49;infected
50;infected
6045;infected
58;infected
6046;infected
7370;infected
63;infected
67;infected
6058;infected
70;infected
71;infected
72;infected
73;infected
7395;infected
87;infected
90;infected
91;infected
99;infected
6089;infected
6088;infected
6098;infected
3819;infected
3825;infected
3829;infected
3820;infected
2501;infected
3839;infected
3830;quarantine
2508;infected
2513;infected
2512;infected
2517;infected
2526;infected
3858;infected
2522;infected
3851;infected
2528;infected
3856;infected
1206;infected
2537;infected
2535;infected
1203;infected
1200;infected
2531;infected
3864;infected
