id;state
2305;infected
3630;infected
2307;infected
1;infected
2316;infected
5;infected
2312;infected
6;infected
7;infected
3646;infected
2330;infected
2326;infected
2324;infected
2322;infected
3659;infected
3673;infected
2337;infected
1005;infected
1004;infected
3682;quarantine
1020;infected
2347;infected
2345;infected
3678;infected
3690;infected
3693;infected
1032;infected
1031;infected
2359;infected
6712;infected
6717;infected
6731;infected
2372;infected
2370;infected
3696;infected
3698;infected
6723;infected
6728;infected
6727;infected
5410;infected
6742;infected
5411;infected
1055;infected
1054;infected
2384;infected
5409;infected
6735;infected
5407;infected
2397;quarantine
1063;infected
1056;quarantine
5412;infected
5417;infected
5419;infected
1075;infected
1074;quarantine
6771;infected
4110;infected
6773;infected
4103;infected
5435;infected
4105;infected
5436;infected
4109;infected
1094;infected
4115;infected
6776;infected
6778;infected
4118;infected
4131;infected
5465;infected
4125;infected
4126;infected
5457;infected
4128;infected
5470;infected
5471;infected
4144;infected
200;infected
5481;infected
4154;infected
4156;infected
5487;infected
4157;infected
5480;infected
211;infected
216;infected
5478;infected
4148;infected
4161;infected
4166;infected
5497;infected
5490;infected
4160;infected
221;infected
224;infected
225;infected
4158;infected
5489;infected
7201;infected
231;infected
233;infected
234;infected
235;infected
237;infected
239;infected
7212;infected
243;infected
246;infected
7206;infected
7208;infected
7209;infected
4191;infected
251;infected
4192;infected
7218;infected
7236;infected
262;infected
264;infected
267;infected
269;infected
7242;infected
7241;infected
273;infected
7252;infected
7255;infected
280;infected
1943;infected
1944;infected
293;infected
295;infected
1953;infected
299;infected
1959;infected
1958;infected
1957;infected
1960;infected
1969;infected
7287;infected
1975;infected
1977;infected
1987;infected
1997;infected
1993;infected
3704;infected
3705;infected
3700;infected
3701;infected
3712;infected
3714;quarantine
3728;infected
3720;infected
3722;infected
9045;infected
2400;infected
3734;infected
3744;infected
3745;infected
3759;infected
3751;quarantine
3752;quarantine
2440;infected
1107;infected
1120;infected
2443;infected
2442;infected
3793;infected
1130;infected
1128;infected
2454;infected
3797;quarantine
1153;infected
1145;infected
5520;infected
1165;infected
1157;infected
2488;infected
5514;infected
5515;infected
1187;infected
1183;infected
1180;infected
5534;infected
4206;infected
4209;infected
5552;infected
1196;infected
1191;infected
5546;infected
4216;infected
5562;infected
302;quarantine
304;infected
4238;infected
5580;infected
4252;infected
5587;infected
310;infected
4247;infected
5593;infected
4265;infected
5596;infected
5588;infected
8630;infected
337;infected
4285;infected
342;quarantine
344;infected
346;quarantine
347;infected
4279;infected
351;quarantine
4292;infected
352;infected
7317;infected
16;infected
364;infected
29;infected
373;infected
6008;infected
34;infected
45;infected
6037;infected
7359;infected
55;infected
7373;infected
7372;infected
62;infected
6055;infected
6058;infected
72;infected
73;infected
7399;infected
80;infected
6079;infected
6073;infected
6088;infected
6080;infected
3806;infected
3807;infected
6090;infected
6093;infected
3819;infected
3825;infected
3830;quarantine
2509;infected
3848;infected
2513;infected
2512;infected
2521;infected
3855;infected
2528;infected
3857;infected
1205;infected
2535;infected
1202;infected
1200;infected
2531;infected
3861;infected
3862;infected
3864;infected
1208;infected
3867;infected
2538;infected
1220;infected
2551;infected
9181;infected
2548;infected
1216;infected
1214;infected
1213;infected
3873;infected
3877;quarantine
3878;quarantine
1218;quarantine
1231;infected
1230;quarantine
2560;infected
1227;infected
6919;infected
1225;infected
2555;infected
3885;quarantine
3886;infected
2572;infected
1236;infected
2566;infected
3896;infected
1253;infected
2584;infected
1250;infected
2581;infected
2578;infected
1246;infected
2577;infected
2576;infected
1243;infected
1264;infected
2591;infected
