id;state
3630;infected
3633;infected
3636;infected
2316;infected
2;infected
3;infected
5;infected
2312;infected
2311;infected
2310;infected
3644;infected
3645;infected
3646;infected
3660;infected
3661;infected
2330;infected
2322;infected
3652;infected
3653;infected
3673;infected
1004;infected
2333;infected
3682;quarantine
1020;infected
2345;infected
2344;infected
3678;infected
3690;infected
1032;infected
6719;infected
2359;infected
3685;infected
3687;infected
6712;infected
2365;infected
3697;infected
6725;infected
1052;infected
1051;infected
2381;infected
5409;infected
2378;infected
6739;infected
6753;infected
2397;quarantine
1059;infected
1056;quarantine
2387;infected
5412;infected
6744;infected
6743;infected
6747;infected
5418;infected
6749;infected
4101;infected
6763;infected
1074;quarantine
6755;infected
5424;infected
6758;infected
1080;infected
6770;infected
4111;infected
6772;infected
6775;infected
1082;infected
4103;infected
6765;infected
4109;infected
4120;infected
6781;infected
5455;infected
1097;infected
4115;infected
6776;infected
4118;infected
6790;infected
4130;infected
5461;infected
4131;infected
4140;infected
5472;infected
4142;infected
5473;infected
4143;infected
200;infected
202;infected
4154;infected
5487;infected
210;infected
4147;infected
4149;infected
4161;infected
5492;infected
4162;infected
5496;infected
4168;infected
221;infected
7202;infected
233;infected
234;infected
237;infected
4189;infected
244;infected
246;infected
248;infected
249;infected
7205;infected
7209;infected
7220;infected
4199;infected
4190;infected
252;infected
7236;infected
260;infected
263;infected
266;infected
1926;infected
1923;infected
7243;infected
270;infected
273;infected
275;infected
277;infected
7239;infected
286;infected
287;infected
1941;infected
1948;infected
1944;infected
290;infected
291;infected
293;infected
295;infected
299;infected
1952;infected
1963;infected
1968;infected
7287;infected
1993;infected
3704;infected
3705;infected
9025;infected
9026;infected
3712;infected
3714;quarantine
3728;infected
3720;infected
3722;infected
3731;infected
3748;infected
2430;infected
3759;infected
2423;infected
3751;quarantine
3752;quarantine
2440;infected
1107;infected
1102;infected
1121;infected
1116;infected
1113;infected
2443;infected
1111;infected
3775;infected
3777;infected
1130;infected
2461;infected
1128;infected
1143;infected
1136;infected
3797;quarantine
1154;infected
1153;infected
1149;infected
1147;infected
5521;infected
1165;infected
2496;infected
2495;infected
1162;infected
2488;infected
5514;infected
5516;infected
1176;infected
1173;infected
2497;infected
5523;infected
1187;infected
1180;infected
1177;infected
4203;infected
5539;infected
1190;infected
5550;infected
6883;infected
1194;infected
1193;infected
4214;infected
5571;infected
302;quarantine
5567;infected
5568;infected
5580;infected
5581;infected
5583;infected
5595;infected
4265;infected
5596;infected
5589;infected
4276;infected
337;infected
338;infected
342;quarantine
345;infected
346;quarantine
348;infected
351;quarantine
4292;infected
352;infected
6001;infected
364;infected
21;infected
24;infected
27;infected
29;infected
32;infected
33;infected
37;infected
7355;infected
40;infected
6034;infected
6038;infected
50;infected
55;infected
7373;infected
6045;infected
60;infected
62;infected
67;infected
69;infected
7383;infected
70;infected
72;infected
80;infected
85;infected
6079;infected
90;infected
94;infected
6086;infected
3807;infected
3808;infected
6090;infected
3817;infected
3819;infected
3826;infected
3820;infected
3839;infected
3830;quarantine
3832;infected
2518;infected
3845;infected
3846;infected
2526;infected
3858;infected
2522;infected
3852;infected
3854;infected
3857;infected
1206;infected
2537;infected
2535;infected
3861;infected
3863;infected
3865;infected
1209;infected
2538;infected
2550;infected
9181;infected
1216;infected
2547;infected
1214;infected
1213;infected
1212;infected
2543;infected
3873;infected
3877;quarantine
3878;quarantine
1218;quarantine
2549;infected
3879;infected
1230;quarantine
1227;infected
6919;infected
2556;infected
2555;infected
