0,1.0,0.0
1,0.9996952148735142,3.0478512648582747E-4
2,0.9984760743675709,0.0015239256324291375
3,0.9548918012800975,0.045108198719902466
4,0.5656811947576958,0.43431880524230415
5,0.1950624809509296,0.8049375190490704
6,0.06187138067662298,0.938128619323377
7,0.024687595245352027,0.975312404754648
8,0.012800975312404754,0.9871990246875952
9,0.010057909174032308,0.9899420908259677
10,0.00853398354160317,0.9914660164583968
11,0.007924413288631514,0.9920755867113685
12,0.00731484303565986,0.9926851569643401
13,0.00731484303565986,0.9926851569643401
14,0.00731484303565986,0.9926851569643401
15,0.007010057909174032,0.9929899420908259
16,0.006705272782688205,0.9932947272173118
17,0.006400487656202377,0.9935995123437976
18,0.004571776897287412,0.9954282231027126
19,0.004266991770801585,0.9957330082291984
20,0.003962206644315757,0.9960377933556842
21,0.00365742151782993,0.9963425784821701
22,0.0033526363913441025,0.9966473636086559
23,0.0033526363913441025,0.9966473636086559
24,0.003047851264858275,0.9969521487351417
25,0.0027430661383724473,0.9972569338616275
26,0.0024382810118866198,0.9975617189881134
27,0.0024382810118866198,0.9975617189881134
28,0.0024382810118866198,0.9975617189881134
29,0.0024382810118866198,0.9975617189881134
30,0.0021334958854007926,0.9978665041145992
31,0.0021334958854007926,0.9978665041145992
32,0.001828710758914965,0.998171289241085
33,0.001828710758914965,0.998171289241085
34,0.001828710758914965,0.998171289241085
35,0.0015239256324291375,0.9984760743675709
36,9.143553794574825E-4,0.9990856446205425
37,6.095702529716549E-4,0.9993904297470283
38,6.095702529716549E-4,0.9993904297470283
39,6.095702529716549E-4,0.9993904297470283
40,3.0478512648582747E-4,0.9996952148735142
41,0.0,1.0
